Tabulated Kremer-Grest potential
Columns are R, F(r)/r and U(r)
Header reads: N_pts, r_min and r_max (r_max is also r_cutoff)
# 10000 0.500000 1.499900
0.718500 -4535.254363 192.042017
0.718600 -4526.065885 191.716466
0.718700 -4516.896872 191.391530
0.718800 -4507.747281 191.067208
0.718900 -4498.617069 190.743497
0.719000 -4489.506191 190.420396
0.719100 -4480.414606 190.097906
0.719200 -4471.342268 189.776023
0.719300 -4462.289135 189.454748
0.719400 -4453.255165 189.134078
0.719500 -4444.240313 188.814013
0.719600 -4435.244538 188.494552
0.719700 -4426.267796 188.175693
0.719800 -4417.310046 187.857435
0.719900 -4408.371243 187.539777
0.720000 -4399.451346 187.222718
0.720100 -4390.550312 186.906256
0.720200 -4381.668100 186.590391
0.720300 -4372.804667 186.275121
0.720400 -4363.959970 185.960445
0.720500 -4355.133969 185.646361
0.720600 -4346.326621 185.332870
0.720700 -4337.537884 185.019969
0.720800 -4328.767717 184.707657
0.720900 -4320.016078 184.395934
0.721000 -4311.282925 184.084797
0.721100 -4302.568218 183.774247
0.721200 -4293.871916 183.464281
0.721300 -4285.193976 183.154898
0.721400 -4276.534357 182.846099
0.721500 -4267.893020 182.537880
0.721600 -4259.269923 182.230242
0.721700 -4250.665025 181.923182
0.721800 -4242.078285 181.616701
0.721900 -4233.509664 181.310796
0.722000 -4224.959120 181.005467
0.722100 -4216.426613 180.700712
0.722200 -4207.912102 180.396530
0.722300 -4199.415549 180.092921
0.722400 -4190.936911 179.789883
0.722500 -4182.476150 179.487414
0.722600 -4174.033226 179.185515
0.722700 -4165.608098 178.884183
0.722800 -4157.200728 178.583418
0.722900 -4148.811074 178.283218
0.723000 -4140.439099 177.983583
0.723100 -4132.084761 177.684511
0.723200 -4123.748023 177.386001
0.723300 -4115.428844 177.088052
0.723400 -4107.127186 176.790663
0.723500 -4098.843010 176.493833
0.723600 -4090.576275 176.197560
0.723700 -4082.326945 175.901844
0.723800 -4074.094979 175.606684
0.723900 -4065.880339 175.312078
0.724000 -4057.682987 175.018026
0.724100 -4049.502883 174.724526
0.724200 -4041.339990 174.431577
0.724300 -4033.194270 174.139178
0.724400 -4025.065683 173.847328
0.724500 -4016.954191 173.556027
0.724600 -4008.859758 173.265272
0.724700 -4000.782343 172.975063
0.724800 -3992.721911 172.685398
0.724900 -3984.678423 172.396278
0.725000 -3976.651841 172.107700
0.725100 -3968.642127 171.819663
0.725200 -3960.649244 171.532167
0.725300 -3952.673155 171.245211
0.725400 -3944.713823 170.958792
0.725500 -3936.771209 170.672912
0.725600 -3928.845277 170.387567
0.725700 -3920.935989 170.102758
0.725800 -3913.043309 169.818482
0.725900 -3905.167200 169.534740
0.726000 -3897.307625 169.251530
0.726100 -3889.464547 168.968851
0.726200 -3881.637929 168.686702
0.726300 -3873.827735 168.405082
0.726400 -3866.033929 168.123990
0.726500 -3858.256473 167.843425
0.726600 -3850.495332 167.563385
0.726700 -3842.750470 167.283871
0.726800 -3835.021849 167.004880
0.726900 -3827.309435 166.726412
0.727000 -3819.613191 166.448466
0.727100 -3811.933082 166.171040
0.727200 -3804.269071 165.894134
0.727300 -3796.621122 165.617747
0.727400 -3788.989201 165.341878
0.727500 -3781.373271 165.066525
0.727600 -3773.773297 164.791688
0.727700 -3766.189244 164.517366
0.727800 -3758.621076 164.243557
0.727900 -3751.068759 163.970261
0.728000 -3743.532256 163.697476
0.728100 -3736.011533 163.425202
0.728200 -3728.506555 163.153438
0.728300 -3721.017287 162.882183
0.728400 -3713.543695 162.611435
0.728500 -3706.085742 162.341194
0.728600 -3698.643396 162.071458
0.728700 -3691.216621 161.802227
0.728800 -3683.805382 161.533500
0.728900 -3676.409646 161.265276
0.729000 -3669.029378 160.997553
0.729100 -3661.664544 160.730331
0.729200 -3654.315109 160.463609
0.729300 -3646.981039 160.197386
0.729400 -3639.662301 159.931661
0.729500 -3632.358861 159.666432
0.729600 -3625.070684 159.401699
0.729700 -3617.797737 159.137462
0.729800 -3610.539986 158.873718
0.729900 -3603.297398 158.610467
0.730000 -3596.069939 158.347709
0.730100 -3588.857576 158.085441
0.730200 -3581.660275 157.823664
0.730300 -3574.478002 157.562376
0.730400 -3567.310726 157.301575
0.730500 -3560.158411 157.041263
0.730600 -3553.021027 156.781436
0.730700 -3545.898539 156.522095
0.730800 -3538.790914 156.263239
0.730900 -3531.698120 156.004866
0.731000 -3524.620124 155.746975
0.731100 -3517.556894 155.489566
0.731200 -3510.508396 155.232638
0.731300 -3503.474598 154.976189
0.731400 -3496.455468 154.720220
0.731500 -3489.450973 154.464728
0.731600 -3482.461081 154.209713
0.731700 -3475.485760 153.955174
0.731800 -3468.524977 153.701110
0.731900 -3461.578701 153.447521
0.732000 -3454.646900 153.194405
0.732100 -3447.729541 152.941761
0.732200 -3440.826593 152.689588
0.732300 -3433.938024 152.437886
0.732400 -3427.063802 152.186653
0.732500 -3420.203896 151.935890
0.732600 -3413.358274 151.685594
0.732700 -3406.526905 151.435764
0.732800 -3399.709756 151.186401
0.732900 -3392.906798 150.937503
0.733000 -3386.117998 150.689069
0.733100 -3379.343325 150.441098
0.733200 -3372.582749 150.193590
0.733300 -3365.836238 149.946543
0.733400 -3359.103761 149.699956
0.733500 -3352.385288 149.453829
0.733600 -3345.680787 149.208161
0.733700 -3338.990228 148.962951
0.733800 -3332.313579 148.718198
0.733900 -3325.650812 148.473901
0.734000 -3319.001894 148.230059
0.734100 -3312.366796 147.986671
0.734200 -3305.745486 147.743737
0.734300 -3299.137936 147.501255
0.734400 -3292.544113 147.259226
0.734500 -3285.963989 147.017647
0.734600 -3279.397533 146.776517
0.734700 -3272.844716 146.535837
0.734800 -3266.305506 146.295606
0.734900 -3259.779874 146.055821
0.735000 -3253.267791 145.816483
0.735100 -3246.769226 145.577591
0.735200 -3240.284151 145.339143
0.735300 -3233.812534 145.101139
0.735400 -3227.354347 144.863579
0.735500 -3220.909560 144.626460
0.735600 -3214.478144 144.389783
0.735700 -3208.060070 144.153546
0.735800 -3201.655307 143.917749
0.735900 -3195.263828 143.682391
0.736000 -3188.885602 143.447470
0.736100 -3182.520600 143.212987
0.736200 -3176.168795 142.978939
0.736300 -3169.830155 142.745327
0.736400 -3163.504654 142.512150
0.736500 -3157.192262 142.279407
0.736600 -3150.892950 142.047096
0.736700 -3144.606689 141.815217
0.736800 -3138.333451 141.583769
0.736900 -3132.073208 141.352752
0.737000 -3125.825930 141.122164
0.737100 -3119.591590 140.892005
0.737200 -3113.370159 140.662274
0.737300 -3107.161608 140.432970
0.737400 -3100.965911 140.204092
0.737500 -3094.783037 139.975640
0.737600 -3088.612960 139.747612
0.737700 -3082.455652 139.520007
0.737800 -3076.311083 139.292826
0.737900 -3070.179227 139.066067
0.738000 -3064.060056 138.839729
0.738100 -3057.953541 138.613812
0.738200 -3051.859656 138.388314
0.738300 -3045.778372 138.163235
0.738400 -3039.709662 137.938574
0.738500 -3033.653498 137.714331
0.738600 -3027.609854 137.490504
0.738700 -3021.578701 137.267092
0.738800 -3015.560012 137.044096
0.738900 -3009.553760 136.821513
0.739000 -3003.559918 136.599344
0.739100 -2997.578458 136.377587
0.739200 -2991.609354 136.156242
0.739300 -2985.652579 135.935307
0.739400 -2979.708106 135.714783
0.739500 -2973.775907 135.494668
0.739600 -2967.855956 135.274962
0.739700 -2961.948226 135.055663
0.739800 -2956.052691 134.836771
0.739900 -2950.169323 134.618285
0.740000 -2944.298097 134.400205
0.740100 -2938.438986 134.182529
0.740200 -2932.591962 133.965257
0.740300 -2926.757001 133.748388
0.740400 -2920.934076 133.531922
0.740500 -2915.123159 133.315857
0.740600 -2909.324226 133.100192
0.740700 -2903.537250 132.884927
0.740800 -2897.762205 132.670062
0.740900 -2891.999064 132.455595
0.741000 -2886.247802 132.241526
0.741100 -2880.508394 132.027853
0.741200 -2874.780812 131.814577
0.741300 -2869.065032 131.601696
0.741400 -2863.361028 131.389209
0.741500 -2857.668773 131.177116
0.741600 -2851.988243 130.965417
0.741700 -2846.319411 130.754109
0.741800 -2840.662253 130.543194
0.741900 -2835.016743 130.332669
0.742000 -2829.382855 130.122534
0.742100 -2823.760565 129.912788
0.742200 -2818.149846 129.703431
0.742300 -2812.550674 129.494462
0.742400 -2806.963024 129.285880
0.742500 -2801.386870 129.077684
0.742600 -2795.822187 128.869874
0.742700 -2790.268951 128.662449
0.742800 -2784.727137 128.455408
0.742900 -2779.196719 128.248750
0.743000 -2773.677674 128.042475
0.743100 -2768.169975 127.836581
0.743200 -2762.673600 127.631069
0.743300 -2757.188522 127.425937
0.743400 -2751.714717 127.221186
0.743500 -2746.252161 127.016813
0.743600 -2740.800830 126.812818
0.743700 -2735.360698 126.609201
0.743800 -2729.931742 126.405960
0.743900 -2724.513938 126.203096
0.744000 -2719.107260 126.000607
0.744100 -2713.711686 125.798493
0.744200 -2708.327190 125.596753
0.744300 -2702.953749 125.395385
0.744400 -2697.591339 125.194391
0.744500 -2692.239935 124.993768
0.744600 -2686.899514 124.793516
0.744700 -2681.570053 124.593635
0.744800 -2676.251527 124.394123
0.744900 -2670.943912 124.194980
0.745000 -2665.647185 123.996206
0.745100 -2660.361322 123.797799
0.745200 -2655.086300 123.599759
0.745300 -2649.822095 123.402085
0.745400 -2644.568683 123.204776
0.745500 -2639.326042 123.007833
0.745600 -2634.094148 122.811253
0.745700 -2628.872977 122.615037
0.745800 -2623.662506 122.419183
0.745900 -2618.462713 122.223691
0.746000 -2613.273574 122.028561
0.746100 -2608.095065 121.833791
0.746200 -2602.927165 121.639381
0.746300 -2597.769849 121.445330
0.746400 -2592.623095 121.251638
0.746500 -2587.486881 121.058303
0.746600 -2582.361182 120.865326
0.746700 -2577.245977 120.672705
0.746800 -2572.141243 120.480440
0.746900 -2567.046957 120.288530
0.747000 -2561.963096 120.096974
0.747100 -2556.889638 119.905773
0.747200 -2551.826560 119.714924
0.747300 -2546.773841 119.524428
0.747400 -2541.731456 119.334283
0.747500 -2536.699385 119.144490
0.747600 -2531.677605 118.955047
0.747700 -2526.666093 118.765953
0.747800 -2521.664828 118.577209
0.747900 -2516.673787 118.388813
0.748000 -2511.692948 118.200765
0.748100 -2506.722289 118.013064
0.748200 -2501.761788 117.825709
0.748300 -2496.811423 117.638700
0.748400 -2491.871172 117.452036
0.748500 -2486.941014 117.265717
0.748600 -2482.020926 117.079741
0.748700 -2477.110886 116.894109
0.748800 -2472.210874 116.708819
0.748900 -2467.320867 116.523870
0.749000 -2462.440844 116.339263
0.749100 -2457.570783 116.154997
0.749200 -2452.710663 115.971070
0.749300 -2447.860462 115.787483
0.749400 -2443.020159 115.604234
0.749500 -2438.189733 115.421323
0.749600 -2433.369161 115.238749
0.749700 -2428.558424 115.056512
0.749800 -2423.757499 114.874611
0.749900 -2418.966366 114.693045
0.750000 -2414.185003 114.511814
0.750100 -2409.413389 114.330918
0.750200 -2404.651504 114.150354
0.750300 -2399.899326 113.970124
0.750400 -2395.156834 113.790225
0.750500 -2390.424008 113.610658
0.750600 -2385.700827 113.431423
0.750700 -2380.987269 113.252517
0.750800 -2376.283315 113.073941
0.750900 -2371.588943 112.895694
0.751000 -2366.904133 112.717776
0.751100 -2362.228865 112.540185
0.751200 -2357.563117 112.362922
0.751300 -2352.906869 112.185985
0.751400 -2348.260101 112.009374
0.751500 -2343.622792 111.833089
0.751600 -2338.994922 111.657128
0.751700 -2334.376471 111.481491
0.751800 -2329.767418 111.306177
0.751900 -2325.167744 111.131187
0.752000 -2320.577427 110.956519
0.752100 -2315.996448 110.782172
0.752200 -2311.424787 110.608147
0.752300 -2306.862424 110.434441
0.752400 -2302.309338 110.261056
0.752500 -2297.765510 110.087990
0.752600 -2293.230920 109.915242
0.752700 -2288.705548 109.742813
0.752800 -2284.189374 109.570701
0.752900 -2279.682379 109.398905
0.753000 -2275.184542 109.227426
0.753100 -2270.695845 109.056262
0.753200 -2266.216267 108.885414
0.753300 -2261.745788 108.714880
0.753400 -2257.284390 108.544659
0.753500 -2252.832053 108.374752
0.753600 -2248.388756 108.205157
0.753700 -2243.954482 108.035875
0.753800 -2239.529210 107.866904
0.753900 -2235.112922 107.698243
0.754000 -2230.705597 107.529893
0.754100 -2226.307217 107.361853
0.754200 -2221.917763 107.194122
0.754300 -2217.537215 107.026699
0.754400 -2213.165554 106.859584
0.754500 -2208.802761 106.692777
0.754600 -2204.448817 106.526276
0.754700 -2200.103704 106.360081
0.754800 -2195.767402 106.194192
0.754900 -2191.439892 106.028608
0.755000 -2187.121156 105.863328
0.755100 -2182.811174 105.698353
0.755200 -2178.509928 105.533680
0.755300 -2174.217400 105.369311
0.755400 -2169.933570 105.205243
0.755500 -2165.658419 105.041477
0.755600 -2161.391931 104.878012
0.755700 -2157.134085 104.714848
0.755800 -2152.884863 104.551983
0.755900 -2148.644247 104.389417
0.756000 -2144.412218 104.227151
0.756100 -2140.188758 104.065182
0.756200 -2135.973849 103.903511
0.756300 -2131.767472 103.742138
0.756400 -2127.569609 103.581060
0.756500 -2123.380242 103.420279
0.756600 -2119.199353 103.259793
0.756700 -2115.026923 103.099602
0.756800 -2110.862935 102.939705
0.756900 -2106.707370 102.780101
0.757000 -2102.560211 102.620791
0.757100 -2098.421438 102.461774
0.757200 -2094.291036 102.303048
0.757300 -2090.168984 102.144614
0.757400 -2086.055267 101.986471
0.757500 -2081.949866 101.828619
0.757600 -2077.852762 101.671056
0.757700 -2073.763939 101.513782
0.757800 -2069.683379 101.356798
0.757900 -2065.611064 101.200101
0.758000 -2061.546976 101.043692
0.758100 -2057.491098 100.887571
0.758200 -2053.443413 100.731736
0.758300 -2049.403902 100.576187
0.758400 -2045.372549 100.420923
0.758500 -2041.349336 100.265944
0.758600 -2037.334245 100.111250
0.758700 -2033.327260 99.956840
0.758800 -2029.328362 99.802713
0.758900 -2025.337536 99.648869
0.759000 -2021.354763 99.495308
0.759100 -2017.380026 99.342028
0.759200 -2013.413309 99.189029
0.759300 -2009.454593 99.036311
0.759400 -2005.503863 98.883873
0.759500 -2001.561101 98.731715
0.759600 -1997.626289 98.579836
0.759700 -1993.699412 98.428236
0.759800 -1989.780452 98.276913
0.759900 -1985.869392 98.125869
0.760000 -1981.966216 97.975101
0.760100 -1978.070906 97.824610
0.760200 -1974.183447 97.674395
0.760300 -1970.303820 97.524455
0.760400 -1966.432010 97.374790
0.760500 -1962.568000 97.225400
0.760600 -1958.711773 97.076284
0.760700 -1954.863313 96.927441
0.760800 -1951.022603 96.778871
0.760900 -1947.189627 96.630573
0.761000 -1943.364368 96.482547
0.761100 -1939.546809 96.334793
0.761200 -1935.736935 96.187310
0.761300 -1931.934730 96.040096
0.761400 -1928.140175 95.893153
0.761500 -1924.353257 95.746479
0.761600 -1920.573957 95.600074
0.761700 -1916.802261 95.453937
0.761800 -1913.038151 95.308068
0.761900 -1909.281613 95.162467
0.762000 -1905.532628 95.017132
0.762100 -1901.791183 94.872064
0.762200 -1898.057260 94.727261
0.762300 -1894.330843 94.582724
0.762400 -1890.611918 94.438451
0.762500 -1886.900467 94.294443
0.762600 -1883.196474 94.150699
0.762700 -1879.499925 94.007218
0.762800 -1875.810803 93.864000
0.762900 -1872.129092 93.721045
0.763000 -1868.454778 93.578351
0.763100 -1864.787843 93.435918
0.763200 -1861.128272 93.293747
0.763300 -1857.476050 93.151836
0.763400 -1853.831161 93.010185
0.763500 -1850.193590 92.868793
0.763600 -1846.563321 92.727660
0.763700 -1842.940338 92.586786
0.763800 -1839.324627 92.446169
0.763900 -1835.716171 92.305810
0.764000 -1832.114955 92.165709
0.764100 -1828.520964 92.025863
0.764200 -1824.934183 91.886274
0.764300 -1821.354596 91.746940
0.764400 -1817.782189 91.607862
0.764500 -1814.216945 91.469038
0.764600 -1810.658850 91.330468
0.764700 -1807.107888 91.192152
0.764800 -1803.564045 91.054089
0.764900 -1800.027305 90.916279
0.765000 -1796.497653 90.778721
0.765100 -1792.975075 90.641415
0.765200 -1789.459555 90.504360
0.765300 -1785.951078 90.367556
0.765400 -1782.449630 90.231002
0.765500 -1778.955196 90.094698
0.765600 -1775.467760 89.958644
0.765700 -1771.987308 89.822839
0.765800 -1768.513825 89.687282
0.765900 -1765.047297 89.551973
0.766000 -1761.587708 89.416912
0.766100 -1758.135044 89.282098
0.766200 -1754.689291 89.147530
0.766300 -1751.250433 89.013209
0.766400 -1747.818457 88.879134
0.766500 -1744.393347 88.745304
0.766600 -1740.975090 88.611718
0.766700 -1737.563670 88.478377
0.766800 -1734.159073 88.345280
0.766900 -1730.761285 88.212427
0.767000 -1727.370291 88.079816
0.767100 -1723.986077 87.947448
0.767200 -1720.608629 87.815322
0.767300 -1717.237933 87.683438
0.767400 -1713.873973 87.551795
0.767500 -1710.516737 87.420393
0.767600 -1707.166209 87.289230
0.767700 -1703.822376 87.158308
0.767800 -1700.485223 87.027626
0.767900 -1697.154736 86.897182
0.768000 -1693.830902 86.766977
0.768100 -1690.513706 86.637009
0.768200 -1687.203134 86.507280
0.768300 -1683.899173 86.377788
0.768400 -1680.601808 86.248532
0.768500 -1677.311025 86.119513
0.768600 -1674.026810 85.990729
0.768700 -1670.749151 85.862181
0.768800 -1667.478032 85.733868
0.768900 -1664.213440 85.605790
0.769000 -1660.955361 85.477945
0.769100 -1657.703782 85.350335
0.769200 -1654.458689 85.222958
0.769300 -1651.220068 85.095813
0.769400 -1647.987906 84.968901
0.769500 -1644.762189 84.842221
0.769600 -1641.542902 84.715772
0.769700 -1638.330034 84.589554
0.769800 -1635.123570 84.463567
0.769900 -1631.923497 84.337811
0.770000 -1628.729802 84.212284
0.770100 -1625.542470 84.086986
0.770200 -1622.361489 83.961918
0.770300 -1619.186845 83.837078
0.770400 -1616.018525 83.712466
0.770500 -1612.856515 83.588082
0.770600 -1609.700803 83.463925
0.770700 -1606.551374 83.339994
0.770800 -1603.408217 83.216291
0.770900 -1600.271317 83.092813
0.771000 -1597.140661 82.969561
0.771100 -1594.016237 82.846534
0.771200 -1590.898031 82.723732
0.771300 -1587.786031 82.601154
0.771400 -1584.680222 82.478800
0.771500 -1581.580593 82.356669
0.771600 -1578.487129 82.234762
0.771700 -1575.399819 82.113077
0.771800 -1572.318649 81.991615
0.771900 -1569.243606 81.870374
0.772000 -1566.174678 81.749355
0.772100 -1563.111851 81.628557
